THERMO ALL
300.000 1000.000 5000.000
H2                      H   2    0   0     0G   200.00   3500.00   1000.00  0  1
 1.22500940E+05-2.98873090E+00 3.32277500E+00 2.02592340E-02-3.73452130E-05    3
 3.56859090E-08-1.27718610E-11 1.22723640E+05 6.80979580E+00                   4
C6H2              T 3/92C   6H   2   0     0G   200.000  6000.000              1
 0.12532801E+02 0.87766321E-02-0.31329616E-05 0.50371820E-09-0.30071921E-13    2
 0.79784338E+05-0.38858580E+02-0.54109216E+00 0.74532628E-01-0.13578252E-03    3
 0.12226630E-06-0.41825207E-10 0.82115132E+05 0.21882710E+02 0.84288792E+05    4
C8H2              T 2/92C   8H   2   0     0G   298.150  5000.000              1
 0.17007524E+02 0.93656848E-02-0.30485718E-05 0.47653534E-09-0.29169032E-13    2
 0.10628021E+06-0.59224564E+02 0.12470437E+01 0.78392526E-01-0.12416148E-03    3
 0.98381697E-07-0.30063943E-10 0.10942891E+06 0.16048227E+02 0.11236828E+06    4
C6H               T 3/92C   6H   1   0     0G   200.000  6000.000              1
 0.11361786E+02 0.75157820E-02-0.27216114E-05 0.43917513E-09-0.26217995E-13    2
 0.12080112E+06-0.29989833E+02 0.10110111E+01 0.59781961E-01-0.10773934E-03    3
 0.96196601E-07-0.32681317E-10 0.12261638E+06 0.17998104E+02 0.12479773E+06    4
C8H               T 2/92C   8H   1   0     0G   298.150  5000.000              1
 0.17422244E+02 0.66413688E-02-0.22557166E-05 0.36657347E-09-0.23188722E-13    2
 0.13376514E+06-0.59275082E+02 0.34566807E+01 0.65220393E-01-0.98141367E-04    3
 0.72046762E-07-0.20447036E-10 0.13656779E+06 0.77719815E+01 0.13976290E+06    4
A4C2H      5/ 2/97 THERMC  18H  10   0     0G   300.000  5000.000  1380.000 0  1
 4.00549856E+01 3.70780570E-02-1.31321889E-05 2.08714093E-09-1.23089687E-13    2
 3.54491810E+04-1.96221074E+02-1.66684897E+00 1.29146981E-01-8.88321137E-05    3
 2.96510612E-08-3.87600847E-12 5.04370421E+04 2.97034755E+01                   4
A4C2H*     5/ 2/97 THERMC  18H   9   0     0G   300.000  5000.000  1376.000 0  1
 3.95503456E+01 3.50980873E-02-1.24815028E-05 1.98905158E-09-1.17522532E-13    2
 6.60214976E+04-1.91256136E+02-4.46464976E-01 1.21677939E-01-8.16502810E-05    3
 2.61409743E-08-3.21316409E-12 8.05697723E+04 2.59457844E+01                   4
BAPYR*S    4/24/97 THERMH  11C  20   0     0G   300.00   5000.00   1367.00  0  1
 4.42864852E+01 4.17445643E-02-1.48863371E-05 2.37663494E-09-1.40600809E-13    2
 4.29850608E+04-2.21959150E+02-3.62587203E-01 1.30524557E-01-7.53627823E-05    3
 1.75825498E-08-8.69471980E-13 5.99859990E+04 2.32559064E+01                   4
BGHIF      4/24/97 THERMH  10C  18   0     0G   300.00   5000.00   1397.00  0  1
 4.03484789E+01 3.60369349E-02-1.25974449E-05 1.98535622E-09-1.16421390E-13    2
 2.33917123E+04-2.03794640E+02-1.35024568E+01 1.75273343E-01-1.52006334E-04    3
 6.58323068E-08-1.13175755E-11 4.05739002E+04 8.03624456E+01                   4
BAPYR      4/24/97 THERMH  12C  20   0     0G   300.00   5000.00   1373.00  0  1
 4.46587811E+01 4.38683433E-02-1.55934247E-05 2.48422256E-09-1.46748672E-13    2
 1.24605731E+04-2.25482194E+02-2.08146408E+00 1.40317388E-01-8.64400516E-05    3
 2.37333999E-08-2.15247872E-12 2.99280993E+04 3.00065203E+01                   4
A2CH3   C10H7-CH3 T 7/98C  11H  10   0     0G   200.000  6000.000              1
 2.17939213E+01 3.60214098E-02-1.33228698E-05 2.19304403E-09-1.33071380E-13    2
 3.16261439E+03-9.48675403E+01-1.03043715E+00 6.03358177E-02 5.45655719E-05    3
-1.22769251E-07 5.54507327E-11 1.13241014E+04 3.22970611E+01 1.39642625E+04    4
A2CH2  C10H7-CH2* T 7/98C  11H   9   0     0G   200.000  6000.000              1
 2.18977539E+01 3.26102636E-02-1.18401218E-05 1.92574628E-09-1.15903442E-13    2
 2.24571098E+04-9.41050741E+01-2.53234304E+00 7.32920338E-02 2.02974707E-05    3
-9.36547823E-08 4.70753594E-11 3.02906705E+04 3.79638513E+01 3.28097266E+04    4
A3CH3      5/ 3/97 THERMC  15H  12   0     0G   300.000  5000.000  2025.000    1
 2.86721901E+01 4.57935671E-02-1.67466881E-05 2.72794395E-09-1.63863026E-13    2
 6.77859249E+03-1.31269124E+02 2.45407326E-01 1.03437006E-01-5.52427842E-05    3
 1.17708807E-08-4.92994185E-13 1.69368456E+04 2.37077261E+01                   4
A3CH2      5/ 3/97 THERMC  15H  11   0     0G   300.000  5000.000  2030.000    1
 2.95619587E+01 4.24589619E-02-1.55841596E-05 2.54481062E-09-1.53124916E-13    2
 2.56273028E+04-1.36219923E+02 1.33783643E-01 1.04067922E-01-5.92362501E-05    3
 1.43179766E-08-9.91637313E-13 3.59458944E+04 2.35063505E+01                   4
END
